"Dear FTEL IT, mih đã nhận được mail ""Acc mail FPT.COM: Hướng dẫn đổi mật khẩu, xác thực 2 bước""?","Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
không truy cập đc?,Bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!,
link mật khẩu mới?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"Tôi có thông báo sử dụng account email mới nhưng chưa thấy hệ thống gửi mật khẩu của account để
vào đổi mật khẩu như hướng dẫn!?",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
khi nào password mới của mail đuôi .com mới gửi tới mail,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
link akabot scc,Bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!,
Không có mật khẩu cũ nên không đổi được mật khẩu mới?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Pass đăng nhập email sẽ được BDA gửi tự động từ hệ thống Akabot-SSC fim.bot@fpt.com.vn,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
lấy như thế nào?,Bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!,
mail mới của tôi là gì?,"Account mới sẽ được gửi đến người dùng bắt đầu từ ngày 08/05/2023. Nếu có nhu cầu đặc biệt cần cấp sớm hơn, có thể tạo
ticket trên ssc.fpt.net với nhân sự để được active sớm",
chưa nhận được password cho mail mới uyentnp7@fpt.com,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
em nhập cả pass cũ và pass mới đều k được,Có thể bạn nhầm email cũ (fpt.com.vn). Bước đổi mật khẩu là đổi mật khẩu của email mới (fpt.com)Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
my email password?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
pass cu mail cua t o dau,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"Cho em hỏi, hiện tại đã sử dụng đc mail đuôi fpt.com chưa vậy, vì em chưa nhận được pass từ Akabot-SSC fim.bot@fpt.com.vn.
Em đang cần đăng nhập vào các trang https://daotao.fpt.com.vn, booking.fpt.com.vn nhưng k vào được do thay đổi mail.
Nhờ admin giúp đỡ ạ.",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"Mình đã vào được trang đổi pass, tuy nhiên vẫn báo lỗi đổi pass k thành công.",Có thể bạn nhầm email cũ (fpt.com.vn). Bước đổi mật khẩu là đổi mật khẩu của email mới (fpt.com)Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
em nhận được thông báo này nhưng em chưa nhận được pass đăng nhập mail mới ạ,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
pass account mail mới @fpt.com là gi?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Akabot-SSC?,Bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!,
password mail?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
mật khẩu mail binhpd2@fpt.com là gì?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
sao bot không biết?,Bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!,
thế ai hỗ trợ tôi?,Bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!,
muốn chuyển sharepoint từ FPT.com.vn sang FPT.com làm thế nào?,"Các site Sharepoint sẽ không được chuyển đổi dữ liệu tự động. Admin của site cần chủ động thực hiện backup/restore dữ liệu sang site Sharepoint mới. Hướng dẫn chi tiết chuyển đổi Sharepoint, vui lòng xem ở đây: https://foxnews.fpt.vn/huong-dan-sao-luu-va-dong-bo-du-lieu-cong-cu-sharepoint/ Trong thời gian chưa chuyển đổi, người dùng tiếp tục dùng tài khoản cũ (@fpt.com.vn) để truy cập vào Sharepoint. Admin của các site Sharepoint có dữ liệu lớn cần hỗ trợ chuyển đổi có thể liên hệ bộ phận IT để được giúp đỡ.",
mật khẩu của mail @fpt.com là gì?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Khi nào có pass mail?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Pass đăng nhập email?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
đổi bằng pass mail cũ đúng không?,Không! Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
pass lấy ở đâu?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
mình đổi pass theo mail này?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
clip hướng dẫn k có?,Vui lòng tham khảo các hướng dẫn chuyển đổi tại: https://foxnews.fpt.vn/category/fcc/chuyendoifpt-com/,
Làm thế nào để có email mới?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Gặp ai để đăng ký?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
cho mình hỏi pass để đổi mật khẩu fpt.com thì hệ thống tự gửi về đâu ah?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
tôi cần được cấp lại mật khẩu email?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
mình thấy pass đăng nhập email sẽ được BDA gửi tự động từ hệ thống akabot-ssc fim.bot@fpt.com.vn?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
mình đang hỏi pass này,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"tôi vẫn chưa nhận được Anh sẽ sử dụng account VANGVC@FPT.COM

Pass đăng nhập email sẽ được BDA gửi tự động từ hệ thống Akabot-SSC fim.bot@fpt.com.vn",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
pass đăng nhập,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
send me the password,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Chưa thấy gửi pass mail để chuyển đổi tên miền?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Akabot-SSC chưa cấp mật khẩu mới vào tài khoản quanbx@fpt.com.vn cho em ạ?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Pass đăng nhập email sẽ được BDA gửi tự động từ hệ thống Akabot-SSC fim.bot@fpt.com.vn?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Akabot-SSC password?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
lấy pass đăng nhập của account?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"Xin chào, tôi không đặt được mật khẩu cho account mới?",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
phải có mật khẩu này mới làm các bước kia được pk ạ?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
mật khẩu email fpt.com?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
chưa nhận được email pass tannt9?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
password email?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
xem password của email mới lấy ở đâu?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"Hệ thống báo sai tk hoặc pass
K tiến hành đổi được mk",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
mật khẩu mới lấy bằng cách nào vậy ạ,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
lấy ở đâu ạ,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
anh chị cho e hỏi mk đc gửi tự động từ hệ thống Akabot-SSC fim.bot@fpt.com.vn,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Chỗ đổi pass thì pass cũ là mình lấy ở đâu ạ?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
đổi pass cho đuôi .com ạ?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"Theo kế hoạch điều chỉnh và thông báo FHR đã gửi, kể từ ngày 04.05.202, Chị sẽ sử dụng account THAONTH7@FPT.COM

Pass đăng nhập email sẽ được BDA gửi tự động từ hệ thống Akabot-SSC fim.bot@fpt.com.vn?",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Anh/chị cho hỏi em chưa thấy mật khẩu akabot gửi về,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Pass đăng nhập email longpdk@fpt.com?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
khi nào mới nhận được pass email mới?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
cho mình hỏi đổi mk sao cứ báo email sai,Có thể bạn nhầm email cũ (fpt.com.vn). Bước đổi mật khẩu là đổi mật khẩu của email mới (fpt.com)Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
mình có mật khẩu mail cũ đúng nhưng ko login dc,Mật khẩu cũ (fpt.com.vn) không dùng được cho account mới. Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
khi nào mình mới được cấp mật khẩu để đổi sang tài khoản fpt.com,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
account mới mật khẩu là dùng mk cũ luôn à,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
rồi đăng nhập dc rồi,Mật khẩu cũ (fpt.com.vn) không dùng được cho account mới. Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
tại sao tôi vẫn chưa nhận được email pass fpt.com?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Sao em k đổi dc mk nhỉ?nhập mk cũ chính xác rồi mà?,Có thể bạn nhầm email cũ (fpt.com.vn). Bước đổi mật khẩu là đổi mật khẩu của email mới (fpt.com)Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Tôi cần lấy lại mật khẩu mail thonglm8@fpt.com,"Đối với account mới (fpt.com), vui lòng liên hệ admin/HCNS của đơn vị mở ticket reset mật khẩu trên uService.",
Hỗ trợ đổi pass mail mới ạ?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
tôi chưa thấy gửi mật khẩu email của hungtm28@fpt.com?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Pass đăng nhập email THAOLT50@FPT.COM?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"workchat chỉ vào đc bằng tab ẩn danh, vào tab chính thì ko cho đăng nhập?"," Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf",
"Ad cho em hỏi với ạ, em mới nhận mail đổi mk, nhưng không có mật khẩu cũ sao đổi được ạ?",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Workplace chỉ vào được bằng tab ẩn danh thì phải làm gì?," Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf",
"hi, mình không nhận được email từ Akabot-SSC fim.bot@fpt.com.vn cung cấp password cho tk
vuda7@fpt.com?",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Mình chưa nhận được mật khẩu mới từ Akabot-SSC?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
pass email mới gửi về chưa?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
mật khẩu mới của email .fpt.com thì akabot gửi qua đâu vậy bạn?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
vậy khi nào thì mật khẩu mới được gửi qua email hiện tại vậy bạn?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
pass mail?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"workchat chỉ vào đc bằng tab ẩn danh, vào tab chính thì ko cho đăng nhập?"," Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf",
em chưa nhận được pass từ hệ thống gửi?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
"dạ em đăng nhập đổi mật xác thực 2 bước cứ báo nhập khẩu và acc ko đúng .Dù em đã đăng nhập đúng
mật khẩu b?",Có thể bạn nhầm email cũ (fpt.com.vn). Bước đổi mật khẩu là đổi mật khẩu của email mới (fpt.com)Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Minh không đổi được password mới?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
Tôi muốn thêm phương thức xác thực khác thì làm thế nào?,"Truy cập link: https://mysignins.microsoft.com/security-info
Tại Security info > Add sign-in method > Choose a method,  chọn App hoặc Số điện thoại (tuỳ theo nhu cầu, khuyến cáo dùng App) > chọn Add và làm theo hướng dẫn",
Tôi muốn thêm xác thực 2 bước bằng app?,"Truy cập link: https://mysignins.microsoft.com/security-info
Tại Security info > Add sign-in method > Choose a method,  chọn App hoặc Số điện thoại (tuỳ theo nhu cầu, khuyến cáo dùng App) > chọn Add và làm theo hướng dẫn",
Tôi muốn thêm xác thực 2 bước bằng số điện thoại?,"Truy cập link: https://mysignins.microsoft.com/security-info
Tại Security info > Add sign-in method > Choose a method,  chọn App hoặc Số điện thoại (tuỳ theo nhu cầu, khuyến cáo dùng App) > chọn Add và làm theo hướng dẫn",
sau này nhân viên ftel có dùng đc @fpt.com trên https://outlook.office.com/mail/ ko? hay chỉ có thể dùng trên gmail thôi?,"Không. Người dùng khối công nghệ hạ tầng và một số cán bộ của FTC, FCC, FTC sử dụng account trên nền tảng Google Workspace. Còn lại sử dụng trên Office 365.",
"mình cố thử dùng outlook để lấy mail @fpt.com thì bị lỗi này, tương lai thì còn dùng đc trên outlook.com này ko?","Không. Người dùng khối công nghệ hạ tầng và một số cán bộ của FTC, FCC, FTC sử dụng account trên nền tảng Google Workspace. Còn lại sử dụng trên Office 365.",
Lỗi xác thực authenticator (báo mã ko đúng)? Xác thực điện thoại không thấy trả code về?,"Vui lòng kiểm tra đúng user và password mới trước khi đăng nhập. Thoát ra ngoài (nút back hoặc đóng hẳn tab của trình duyệt) và thử lại. Lưu ý mã QR chỉ có hiệu lực trong 1 phút. Bạn phải dùng Microsoft Authenticator để quét QR:
https://www.microsoft.com/en-us/security/mobile-authenticator-app",
Lỗi đăng nhập mail box và lỗi không hiển thị app trong microsoft 365,Vui lòng thông báo với admin/HCNS để tổng hợp và gửi lên FIM kiểm tra lại,
